acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,popularity,speechiness,tempo,valence,year,Song,Weeks on Chart,Average Previous Week Position,Week Position
0.0179,bryan adams,0.469,319800,0.464,2.87e-06,7,0.5770000000000001,-17.281,49,0.0263,95.921,0.601,1983,cuts like a knife,14,64.0,155.0
0.244,the kinks,0.499,234853,0.763,1.4e-05,7,0.0828,-11.617,51,0.0704,152.67700000000005,0.895,1983,come dancing,17,71.0,171.0
0.528,debarge,0.711,259493,0.259,0.0,0,0.0582,-13.796,53,0.0359,129.75,0.433,1983,time will reveal,21,60.0,149.0
0.000372,night ranger,0.384,255160,0.778,0.000114,11,0.191,-12.719,48,0.0567,164.768,0.594,1983,you can still rock in america,12,37.0,89.0
0.173,jackson browne,0.764,293000,0.529,0.000164,7,0.0985,-7.157,48,0.0329,113.312,0.703,1983,tender is the night,17,49.0,136.0
0.0333,cheryl lynn,0.703,319760,0.84,0.000396,1,0.997,-9.805,47,0.0485,108.763,0.88,1983,encore,8,18.0,56.0
0.181,cyndi lauper,0.7070000000000001,235467,0.7979999999999999,0.000663,6,0.363,-4.874,50,0.0319,120.398,0.774,1983,girls just want to have fun,25,67.0,178.0
0.6890000000000001,james ingram,0.563,227293,0.184,0.0,8,0.129,-16.386,59,0.0417,128.048,0.194,1983,theres no easy way,10,29.0,76.0
0.229,billy joel,0.628,236707,0.5479999999999999,0.0,10,0.555,-7.5070000000000014,50,0.0423,109.92,0.564,1983,leave a tender moment alone,15,57.0,133.0
0.00088,cyndi lauper,0.583,229267,0.8909999999999999,0.0001629999999999,9,0.103,-4.565,50,0.0345,136.79399999999998,0.8140000000000001,1983,she bop,18,79.0,176.0
0.00302,newcleus,0.804,383600,0.782,0.0872,6,0.662,-6.224,52,0.0606,116.806,0.346,1984,jam on it,15,26.0,80.0
0.499,survivor,0.509,238800,0.6809999999999999,5.36e-05,4,0.1,-10.659,52,0.0306,143.645,0.33,1984,i cant hold back,23,62.0,158.0
0.00188,bruce springsteen,0.535,205987,0.884,0.00126,9,0.14,-5.499,56,0.0407,120.555,0.7959999999999999,1984,cover me,18,70.0,169.0
0.486,bruce springsteen,0.652,279667,0.338,5.9e-05,9,0.0744,-11.58,60,0.0367,116.881,0.392,1984,my hometown,15,72.0,171.0
0.735,billy ocean,0.496,234707,0.339,0.0,10,0.115,-9.512,59,0.0317,129.486,0.201,1984,suddenly,22,66.0,175.0
0.212,kansas,0.498,205600,0.251,1.59e-05,9,0.107,-13.734000000000002,59,0.0299,93.546,0.419,1984,dust in the wind,20,74.0,171.0
0.125,the cars,0.6829999999999999,237093,0.8059999999999999,0.000548,9,0.191,-7.574,51,0.042,118.032,0.962,1984,magic,17,65.0,160.0
0.00069,ratt,0.608,222507,0.8690000000000001,7.85e-06,4,0.0443,-7.31,50,0.0509,113.126,0.535,1984,wanted man,3,10.0,24.0
0.141,miami sound machine,0.782,252933,0.8740000000000001,0.0584,2,0.112,-7.157,59,0.0474,123.179,0.8590000000000001,1984,conga,27,61.0,164.0
0.000537,u2,0.41,227733,0.762,0.00172,4,0.653,-10.716,50,0.0362,105.872,0.66,1984,pride in the name of love,15,47.0,122.0
0.117,bruce springsteen,0.579,209040,0.948,1.19e-06,5,0.121,-5.908,56,0.0535,132.812,0.8109999999999999,1984,im goin down,13,72.0,165.0
0.00912,kool  the gang,0.838,266560,0.381,0.0988,11,0.0364,-16.867,60,0.0351,117.708,0.95,1984,fresh,19,67.0,165.0
0.00778,john parr,0.644,219933,0.645,1.29e-06,9,0.0747,-7.777,46,0.0363,113.607,0.894,1984,naughty naughty,20,48.0,140.0
0.0477,foreigner,0.431,229053,0.6829999999999999,8.19e-06,8,0.213,-7.417000000000002,54,0.0293,114.877,0.506,1984,that was yesterday,15,65.0,160.0
0.6859999999999999,whitney houston,0.5589999999999999,277240,0.365,0.0,5,0.0771,-13.654000000000002,52,0.0332,74.80199999999998,0.534,1985,you give good love,21,69.0,176.0
0.265,the dream academy,0.563,259293,0.476,0.0,4,0.494,-13.342,54,0.0329,121.67,0.4320000000000001,1985,life in a northern town,21,63.0,169.0
0.0766,simple minds,0.6659999999999999,260867,0.623,0.0404,2,0.103,-12.697,51,0.0259,111.293,0.667,1985,dont you forget about me,22,70.0,180.0
0.634,jimmy buffett,0.602,188093,0.295,0.0,9,0.0976,-15.703,49,0.0305,111.507,0.701,1985,come monday,14,45.0,127.0
0.0254,oingo boingo,0.657,368760,0.826,0.00974,4,0.708,-12.339,50,0.0358,128.144,0.685,1985,weird science,12,32.0,100.0
0.0412,starpoint,0.78,306453,0.695,0.0036,5,0.0345,-10.906,49,0.0539,116.122,0.887,1985,object of my desire,24,52.0,136.0
0.38,zz top,0.457,289160,0.48,0.016,9,0.142,-15.776,59,0.03,157.967,0.6829999999999999,1985,rough boy,13,61.0,142.0
0.0261,john mellencamp,0.574,226227,0.91,0.00219,6,0.209,-3.813,51,0.0371,122.987,0.611,1985,rain on the scarecrow,12,60.0,144.0
0.0312,mike  the mechanics,0.602,252427,0.774,5.68e-05,0,0.0497,-13.083,49,0.0338,135.125,0.971,1985,all i need is a miracle,19,69.0,173.0
0.244,jimmy buffett,0.752,218627,0.442,0.0,5,0.0909,-15.342,48,0.0714,89.156,0.934,1985,volcano,7,23.0,62.0
0.187,rene  angela,0.562,255973,0.476,1.31e-06,10,0.0923,-10.429,48,0.0412,142.964,0.389,1985,your smile,6,26.0,69.0
0.0575,jimmy buffett,0.6990000000000001,171600,0.66,9.21e-06,2,0.0437,-12.886,48,0.0608,140.214,0.974,1985,cheeseburger in paradise,11,49.0,124.0
0.091,diana ross,0.8059999999999999,227880,0.6,0.000436,11,0.0836,-9.642,48,0.0329,127.814,0.7559999999999999,1985,chain reaction,11,21.0,62.0
0.423,debarge,0.6579999999999999,267733,0.334,2.21e-05,3,0.127,-14.648,57,0.0254,90.173,0.647,1985,whos holding donna now,19,68.0,171.0
0.185,tears for fears,0.51,392676,0.931,1.36e-05,0,0.12,-11.12,50,0.0423,97.908,0.491,1985,shout,19,76.0,180.0
0.413,commodores,0.481,240240,0.317,1.1e-05,1,0.0786,-17.355999999999998,46,0.0455,142.417,0.435,1985,sail on,17,73.0,175.0
0.899,commodores,0.355,224867,0.0629,0.0006309999999999,1,0.0975,-19.544,45,0.0338,124.422,0.203,1985,still,20,81.0,180.0
0.233,terri gibbs,0.6990000000000001,181667,0.515,2.56e-06,11,0.0888,-10.816,46,0.0299,95.044,0.7340000000000001,1985,somebodys knockin,22,60.0,158.0
0.516,corey hart,0.552,295000,0.5379999999999999,0.0,2,0.202,-11.085,50,0.0344,104.131,0.401,1985,never surrender,20,72.0,176.0
0.528,heart,0.586,246612,0.768,1.49e-06,10,0.328,-7.479,50,0.0346,96.241,0.675,1985,never,24,68.0,175.0
0.112,night ranger,0.477,259373,0.496,0.00222,4,0.29,-13.522,47,0.0262,84.137,0.643,1985,goodbye,18,61.0,151.0
0.105,tom petty and the heartbreakers,0.57,321693,0.556,1.94e-05,0,0.0574,-13.352,47,0.0302,139.499,0.608,1985,rebels,5,20.0,47.0
0.204,whitney houston,0.8440000000000001,273960,0.7090000000000001,4.85e-05,6,0.62,-6.801,53,0.0443,119.486,0.923,1985,how will i know,23,74.0,180.0
0.0863,orchestral manoeuvres in the dark,0.599,209360,0.805,0.0013,5,0.5660000000000001,-7.07,54,0.0277,120.049,0.962,1985,so in love,17,49.0,135.0
0.4270000000000001,jimmy buffett,0.716,194467,0.421,9.27e-06,2,0.0737,-16.239,45,0.0411,125.561,0.828,1985,changes in latitudes changes in attitudes,10,48.0,115.0
0.0217,dokken,0.552,260093,0.816,0.0,4,0.105,-9.821,47,0.0593,121.851,0.5710000000000001,1985,in my dreams,7,15.0,42.0
0.0817,oingo boingo,0.568,312467,0.7709999999999999,2.11e-05,9,0.329,-10.715,48,0.0399,134.099,0.805,1985,just another day,4,12.0,27.0
0.0238,inxs,0.685,214000,0.8270000000000001,0.0159,11,0.328,-6.045,45,0.0546,116.085,0.477,1985,what you need,20,70.0,173.0
0.682,whitney houston,0.534,296600,0.399,0.0,9,0.172,-10.45,54,0.0324,130.961,0.29,1985,greatest love of all,20,79.0,180.0
0.084,janet jackson,0.759,235493,0.639,0.0331,9,0.0518,-11.386,51,0.0425,116.207,0.706,1986,when i think of you,19,74.0,180.0
0.428,janet jackson,0.6609999999999999,297973,0.711,0.0221,0,0.132,-11.037,50,0.0514,116.836,0.889,1986,the pleasure principle,18,64.0,156.0
0.0425,europe,0.57,247307,0.931,0.0,4,0.375,-5.78,61,0.0503,105.37,0.401,1986,rock the night,13,49.0,127.0
0.0026,david lee roth,0.583,234707,0.6920000000000001,0.0,2,0.125,-13.562,54,0.043,137.572,0.795,1986,yankee rose,15,61.0,153.0
0.237,eddie money,0.61,235493,0.7340000000000001,6.02e-05,10,0.0489,-9.862,50,0.034,111.698,0.701,1986,i wanna go back,21,54.0,156.0
0.0806,kim wilde,0.6859999999999999,255220,0.682,0.000155,7,0.14,-12.154000000000002,59,0.033,123.44,0.708,1986,you keep me hangin on,21,66.0,180.0
0.568,glenn medeiros,0.449,231587,0.425,1.57e-06,1,0.0553,-13.208,64,0.0372,141.869,0.39,1986,nothings gonna change my love for you,25,59.0,160.0
0.653,atlantic starr,0.339,330667,0.379,3.56e-06,0,0.219,-15.08,48,0.0528,74.142,0.429,1986,secret lovers,23,69.0,176.0
0.951,stevie nicks,0.529,279413,0.149,0.0759,5,0.153,-15.795,54,0.0257,86.921,0.178,1986,has anyone ever written anything for you,6,33.0,73.0
0.296,wham,0.757,243093,0.8370000000000001,0.0,2,0.0567,-6.943,62,0.0508,132.15200000000002,0.5920000000000001,1986,im your man,18,75.0,176.0
0.0562,cutting crew,0.489,308133,0.568,0.0107,2,0.21,-13.329,62,0.0281,146.009,0.86,1986,ive been in love before,21,63.0,165.0
0.479,paul simon,0.62,239693,0.703,0.0,2,0.14,-7.854,55,0.0836,136.155,0.5589999999999999,1986,the boy in the bubble,4,12.0,25.0
0.0589,billy joel,0.738,248747,0.662,4.54e-05,2,0.306,-8.371,53,0.0268,110.304,0.88,1986,a matter of trust,18,64.0,164.0
0.00481,soul asylum,0.616,266067,0.7140000000000001,0.0,0,0.133,-7.02,59,0.0385,117.422,0.53,1986,runaway train,26,75.0,173.0
0.823,janet jackson,0.5920000000000001,277400,0.2,0.0,1,0.101,-16.392,48,0.0344,172.64700000000005,0.382,1986,lets wait awhile,19,70.0,178.0
0.00208,cinderella,0.56,194560,0.716,0.00333,7,0.0405,-12.447,50,0.0344,132.364,0.723,1986,somebody save me,7,24.0,62.0
0.557,survivor,0.679,222560,0.772,0.0,3,0.0338,-8.946,49,0.0328,118.129,0.7490000000000001,1986,is this love,19,71.0,165.0
0.0556,journey,0.517,230640,0.922,4.15e-06,9,0.358,-2.341,49,0.078,126.028,0.448,1986,girl cant help it,14,63.0,151.0
0.523,gregory abbott,0.787,245413,0.474,0.0,11,0.235,-10.384,54,0.0265,94.995,0.826,1986,shake you down,22,76.0,180.0
0.335,the bangles,0.685,184173,0.5710000000000001,2.38e-06,2,0.214,-11.623,53,0.0299,121.737,0.8690000000000001,1986,manic monday,20,70.0,178.0
0.0315,tesla,0.55,297000,0.7190000000000001,2.53e-06,2,0.115,-9.809,48,0.0387,89.975,0.358,1986,little suzi,3,7.0,16.0
0.436,shirley murdock,0.421,359000,0.3229999999999999,0.0,8,0.156,-9.651,46,0.0452,72.288,0.16,1986,as we lay,18,54.0,140.0
0.6829999999999999,howard jones,0.743,258400,0.354,4.55e-05,9,0.0621,-13.619000000000002,49,0.0285,95.123,0.8,1986,no one is to blame,23,63.0,175.0
0.43,freddie jackson,0.6890000000000001,277307,0.423,3.16e-06,4,0.213,-12.85,48,0.0376,89.74600000000002,0.715,1986,have you ever loved somebody,9,24.0,56.0
0.411,madonna,0.6729999999999999,353000,0.314,0.0334,2,0.107,-14.156,57,0.0279,109.841,0.27,1986,live to tell,18,78.0,180.0
0.0157,janet jackson,0.846,299493,0.396,0.0116,1,0.0656,-12.408,46,0.0677,114.045,0.841,1986,what have you done for me lately,21,69.0,175.0
0.261,madonna,0.799,258227,0.773,2.58e-06,11,0.044,-10.035,57,0.0393,118.045,0.8959999999999999,1986,true blue,16,75.0,176.0
0.0247,journey,0.35,231680,0.986,6.61e-06,0,0.315,-2.682,48,0.067,148.937,0.357,1986,be good to yourself,15,67.0,165.0
0.69,the marcels,0.621,135200,0.43,0.0,7,0.075,-11.163,45,0.0343,127.74,0.938,1986,blue moon,14,83.0,180.0
0.632,carly simon,0.631,219160,0.363,4.64e-05,5,0.084,-14.331,53,0.0336,138.36700000000002,0.266,1987,coming around again,17,57.0,149.0
0.159,great white,0.557,439000,0.415,0.0733,6,0.112,-14.008,52,0.0406,140.722,0.133,1987,rock me,14,23.0,73.0
0.144,los lobos,0.506,174187,0.764,0.00025,0,0.247,-12.239,60,0.046,156.336,0.868,1987,la bamba,21,72.0,180.0
0.0259,the deele,0.5429999999999999,258427,0.667,3.96e-05,9,0.299,-9.546,50,0.0716,169.63299999999995,0.5589999999999999,1987,two occasions,21,62.0,164.0
0.8420000000000001,maurice williams  the zodiacs,0.555,94907,0.404,0.0,7,0.218,-14.187,57,0.0621,120.509,0.736,1987,stay,18,74.0,180.0
0.12,richard marx,0.5820000000000001,270693,0.467,0.0,10,0.298,-12.597,56,0.0391,165.21,0.879,1987,endless summer nights,21,72.0,178.0
0.000249,def leppard,0.521,396823,0.916,0.00116,11,0.948,-6.822,54,0.0467,81.99799999999998,0.398,1987,rocket,13,70.0,160.0
0.416,whitney houston,0.54,305067,0.489,0.000915,10,0.142,-10.151,60,0.0269,130.984,0.336,1987,didnt we almost have it all,17,78.0,180.0
0.395,the dixie cups,0.539,167773,0.364,0.0,6,0.131,-13.56,56,0.0341,123.056,0.59,1987,chapel of love,13,85.0,180.0
0.0028,inxs,0.501,314608,0.784,0.536,0,0.12,-5.254,50,0.0699,75.5,0.61,1987,devil inside,17,76.0,178.0
0.835,don williams,0.659,245573,0.221,0.000396,7,0.139,-20.219,49,0.0494,117.945,0.56,1987,i believe in you,20,53.0,138.0
0.409,kiss,0.591,227600,0.87,0.0,7,0.718,-6.381,60,0.0652,121.682,0.747,1987,crazy crazy nights,7,22.0,64.0
0.152,bruce springsteen,0.703,254840,0.726,1.45e-06,9,0.0319,-12.438,58,0.029,126.353,0.949,1987,brilliant disguise,16,67.0,173.0
0.436,foreigner,0.431,237693,0.522,1.91e-05,11,0.109,-8.625,56,0.0295,199.786,0.233,1987,i dont want to live without you,17,70.0,173.0
0.0728,ll cool j,0.799,322733,0.28,0.0,0,0.0842,-20.749,51,0.301,88.22399999999998,0.67,1987,i need love,13,68.0,156.0
0.878,perry como,0.415,197627,0.22,0.6509999999999999,8,0.125,-17.47,56,0.0261,90.267,0.268,1987,and i love you so,16,55.0,129.0
0.134,lou gramm,0.664,236093,0.695,0.0444,0,0.108,-11.543,53,0.0292,113.762,0.6559999999999999,1987,midnight blue,20,64.0,173.0
0.172,prince,0.8320000000000001,227707,0.453,2.27e-05,9,0.0549,-15.012,51,0.0618,122.363,0.7829999999999999,1987,u got the look,25,62.0,178.0
0.159,level 42,0.7090000000000001,246013,0.8390000000000001,0.00209,7,0.301,-8.402999999999999,64,0.0367,113.186,0.8640000000000001,1987,lessons in love,18,63.0,160.0
0.153,smokey robinson,0.821,244027,0.379,0.0,4,0.0839,-15.489,54,0.0334,109.123,0.914,1987,just to see her,21,62.0,167.0
0.202,terence trent darby,0.899,276533,0.421,4.94e-06,4,0.0864,-11.238,60,0.0511,109.148,0.852,1987,sign your name,21,68.0,175.0
0.00843,prince,0.701,302760,0.515,0.025,10,0.0772,-6.551,55,0.0988,197.768,0.5489999999999999,1987,sign o the times,14,80.0,176.0
0.0476,reo speedwagon,0.623,270227,0.38,0.0,11,0.3,-15.220999999999998,57,0.0309,144.882,0.46,1987,in my dreams,30,43.0,147.0
0.6559999999999999,richard marx,0.353,316040,0.207,0.0,0,0.0874,-14.718,54,0.0306,144.539,0.184,1987,hold on to the nights,21,73.0,180.0
0.405,tpau,0.457,256373,0.667,0.0,5,0.092,-8.722999999999999,49,0.0361,179.85299999999995,0.6,1987,heart and soul,27,63.0,175.0
0.0607,white lion,0.426,240800,0.65,4.21e-06,2,0.279,-10.139,48,0.0347,142.003,0.416,1987,wait,21,61.0,167.0
0.557,cher,0.5379999999999999,223160,0.604,0.0,2,0.162,-10.936,53,0.0262,102.839,0.373,1987,i found someone,26,60.0,164.0
0.17,the ronettes,0.51,159760,0.619,1.06e-06,4,0.0664,-12.806,56,0.037,129.482,0.823,1987,be my baby,13,81.0,178.0
0.00299,al b sure,0.693,249000,0.535,3.03e-06,10,0.0636,-13.99,50,0.0446,95.557,0.6659999999999999,1988,off on your own girl,12,36.0,100.0
0.000212,u2,0.49,179360,0.8270000000000001,0.00406,8,0.112,-9.481,61,0.0482,108.577,0.626,1988,desire,17,77.0,176.0
0.000127,bobby brown,0.7809999999999999,408307,0.731,3.06e-05,6,0.235,-12.277,50,0.0565,102.398,0.7170000000000001,1988,dont be cruel,26,56.0,167.0
0.0494,van halen,0.563,337907,0.623,0.000159,2,0.184,-12.327,50,0.0252,99.34,0.393,1988,when its love,19,68.0,173.0
0.624,edie brickell  new bohemians,0.619,296360,0.677,6.459999999999997e-05,11,0.0589,-11.728,56,0.0746,177.873,0.5710000000000001,1988,what i am,19,64.0,169.0
0.384,fleetwood mac,0.741,382373,0.388,0.0235,10,0.0933,-16.692999999999998,57,0.031,126.819,0.589,1988,sara,14,78.0,169.0
0.000374,jj fad,0.825,232307,0.391,0.00188,7,0.0608,-15.962,52,0.202,132.10399999999998,0.396,1988,supersonic,22,43.0,127.0
0.07,steve winwood,0.759,320733,0.645,0.0403,0,0.0986,-13.352,53,0.0276,117.254,0.954,1988,roll with it,18,79.0,180.0
0.044,cinderella,0.475,295067,0.721,0.000855,7,0.0591,-10.158,53,0.0304,116.172,0.52,1988,coming home,17,55.0,145.0
0.149,paula abdul,0.879,230853,0.679,0.0087099999999999,7,0.0787,-8.59,54,0.0421,122.38,0.7240000000000001,1988,cold hearted,21,77.0,180.0
0.0126,new kids on the block,0.7879999999999999,249960,0.522,1.35e-06,0,0.0671,-13.029000000000002,55,0.0578,111.578,0.923,1988,you got it the right stuff,26,63.0,176.0
0.322,karyn white,0.623,347453,0.722,0.0,8,0.159,-5.612,56,0.0321,138.357,0.653,1988,superwoman,18,61.0,167.0
0.723,guns n roses,0.458,354400,0.265,0.000254,6,0.192,-14.452,51,0.0313,120.411,0.352,1988,patience,18,66.0,175.0
0.433,juice newton,0.456,254000,0.233,6.42e-05,8,0.0538,-12.634,57,0.0255,75.17399999999998,0.424,1988,angel of the morning,22,75.0,175.0
0.403,martika,0.514,287600,0.59,0.0,1,0.126,-6.405,58,0.0274,130.167,0.173,1988,toy soldiers,20,74.0,180.0
0.237,fleetwood mac,0.614,210173,0.623,0.726,0,0.452,-17.032,54,0.0775,180.512,0.96,1988,tusk,15,70.0,167.0
0.0113,vixen,0.619,265333,0.7509999999999999,7.87e-05,7,0.123,-11.568,52,0.0417,126.079,0.532,1988,edge of a broken heart,21,41.0,135.0
0.0089,bon jovi,0.534,280107,0.959,0.0,7,0.347,-4.289,61,0.0379,131.278,0.7559999999999999,1988,born to be my baby,20,72.0,176.0
0.00665,information society,0.7659999999999999,275533,0.7340000000000001,0.0238,0,0.209,-11.217,54,0.056,118.221,0.753,1988,whats on your mind pure energy,25,61.0,176.0
0.596,the drifters,0.239,129613,0.564,0.0,6,0.7040000000000001,-6.544,49,0.035,77.58,0.642,1988,there goes my baby,19,74.0,178.0
0.000543,ltrimm,0.93,234373,0.591,0.000205,10,0.0834,-12.01,52,0.157,118.957,0.268,1988,cars with the boom,15,29.0,84.0
0.608,henson cargill,0.623,160785,0.51,0.00267,6,0.0699,-13.092,50,0.0374,145.60399999999996,0.54,1988,skip a rope,12,59.0,136.0
0.104,u2,0.519,229267,0.6940000000000001,2.3e-06,0,0.111,-10.792,59,0.0264,102.718,0.928,1988,angel of harlem,15,62.0,156.0
0.0212,rob base  dj ez rock,0.8909999999999999,225720,0.68,8.2e-06,4,0.114,-10.661,48,0.2,109.92,0.546,1988,joy and pain,13,26.0,76.0
0.305,climie fisher,0.624,268187,0.868,1.3800000000000008e-05,5,0.186,-5.867000000000001,63,0.0269,111.143,0.8059999999999999,1988,love changes everything,18,47.0,140.0
0.0575,reo speedwagon,0.412,240733,0.746,0.0,7,0.0791,-6.904,49,0.0362,77.76,0.482,1988,take it on the run,20,76.0,173.0
0.0149,erasure,0.747,215347,0.698,4.53e-05,0,0.384,-11.22,47,0.0333,122.11,0.7879999999999999,1988,chains of love,20,59.0,160.0
0.022,winger,0.462,312600,0.507,0.000634,2,0.253,-13.849,48,0.0308,134.253,0.386,1988,headed for a heartbreak,18,57.0,147.0
0.175,barry white,0.7709999999999999,242573,0.659,0.0356,10,0.179,-12.311,58,0.0688,110.698,0.742,1988,cant get enough of your love babe,12,80.0,180.0
0.0615,fleetwood mac,0.602,190773,0.851,1.29e-06,9,0.0564,-6.613,52,0.0359,119.057,0.87,1988,dont stop,18,78.0,176.0
0.396,new edition,0.669,241693,0.775,9.87e-05,11,0.442,-10.599,46,0.0335,95.537,0.96,1988,youre not my kind of girl,4,3.0,9.0
0.0109,tears for fears,0.209,376733,0.795,5.629999999999999e-05,0,0.355,-7.241,63,0.0443,171.975,0.682,1989,sowing the seeds of love,15,79.0,178.0
0.0291,la guns,0.474,274107,0.369,5.86e-05,6,0.128,-14.216,53,0.0296,61.207,0.156,1989,the ballad of jayne,22,38.0,122.0
0.8590000000000001,canned heat,0.622,172867,0.239,0.051,5,0.109,-18.982,57,0.0447,79.67399999999998,0.737,1989,going up the country,11,76.0,162.0
0.265,the seekers,0.515,140440,0.496,0.0,4,0.182,-7.4460000000000015,56,0.0324,153.582,0.6509999999999999,1989,georgy girl,16,75.0,178.0
0.225,ub40,0.865,182467,0.414,0.00159,5,0.0425,-13.255999999999998,49,0.168,80.852,0.937,1989,the way you do the things you do,25,65.0,171.0
0.0521,prince,0.846,191560,0.617,0.00109,9,0.797,-11.6,56,0.0806,117.75,0.835,1989,partyman,10,69.0,149.0
0.286,beastie boys,0.949,227773,0.728,0.0,1,0.0465,-10.653,53,0.211,101.718,0.795,1989,hey ladies,10,45.0,116.0
0.0305,janet jackson,0.7020000000000001,252333,0.975,0.000134,6,0.165,-7.968,50,0.0396,115.185,0.6459999999999999,1989,miss you much,20,74.0,180.0
0.37,bonnie raitt,0.8859999999999999,232867,0.312,0.00208,9,0.103,-16.094,52,0.0579,117.692,0.7829999999999999,1989,nick of time,3,7.0,15.0
0.00045,tom petty,0.451,292000,0.89,0.1669999999999999,9,0.495,-12.737,52,0.0435,169.93400000000003,0.412,1989,runnin down a dream,14,54.0,140.0
0.201,taylor dayne,0.547,277600,0.513,0.0,1,0.0866,-7.006,59,0.0267,73.214,0.2,1989,love will lead you back,20,75.0,180.0
0.00394,golden earring,0.6659999999999999,474467,0.667,0.000148,11,0.0733,-9.486,49,0.0388,118.556,0.5579999999999999,1989,twilight zone,27,63.0,164.0
0.0892,the smithereens,0.657,282867,0.828,0.0,1,0.0575,-9.344,50,0.0283,123.799,0.908,1989,a girl like you,20,35.0,113.0
0.17,cher,0.4,245733,0.563,0.0,8,0.133,-10.233,57,0.0307,138.006,0.442,1989,just like jesse james,18,69.0,167.0
0.00254,warrant,0.446,283933,0.523,6.12e-06,11,0.349,-11.716,52,0.027,146.482,0.655,1989,sometimes she cries,17,59.0,145.0
0.0731,stevie nicks,0.615,274520,0.921,0.000179,9,0.443,-4.676,56,0.041,126.947,0.7440000000000001,1989,rooms on fire,14,61.0,153.0
0.139,janet jackson,0.7390000000000001,350000,0.951,0.0062,1,0.462,-8.863,48,0.0496,103.17,0.551,1989,love will never do without you,22,71.0,180.0
0.128,elvis costello,0.63,189507,0.757,4.9e-05,0,0.355,-6.731,52,0.0359,153.989,0.737,1989,veronica,14,57.0,147.0
0.91,billy joel,0.433,217573,0.0871,1.98e-05,0,0.113,-14.532,53,0.0341,135.498,0.336,1989,and so it goes,12,42.0,115.0
